Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "GET //channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channel/join/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "GET //channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "GET //channels/list/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "GET //channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "GET //channels/list/v2?token=-1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "PUT //message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "PUT //message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:33] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //admin/userpermission/change/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "PUT //message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //message/remove/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //message/remove/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channel/invite/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //admin/userpermission/change/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/sendlater/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:34] "POST //message/send/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "GET //channel/messages/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&channel_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //message/sendlater/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //message/sendlater/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //message/sendlater/v1 HTTP/1.1" 400 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "DELETE //clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "POST //message/sendlater/v1 HTTP/1.1" 403 -
127.0.0.1 - - [15/Nov/2021 22:43:37] "DELETE //clear/v1 HTTP/1.1" 200 -
